ID do Cliente,Idade,Gênero,Item Comprado,Categoria,Valor da Compra (R$),Localização,Tamanho,Cor,Estação,Avaliação,Status de Assinatura,Tipo de Envio,Desconto Aplicado,Código Promocional Utilizado,Compras Anteriores,Método de Pagamento,Frequência de Compras
1165,68,Masculino,Tênis,Calçados,96,Belém,M,Verde,Inverno,4.2,No,Padrão,Sim,Sim,47,Dinheiro,Trimestral
1166,51,Masculino,Óculos de Sol,Acessórios,64,Belo Horizonte,M,Prata,Inverno,2.9,No,Ar Do Dia Seguinte,Sim,Sim,21,Pix,Cada 3 Meses
1167,48,Masculino,Botas,Calçados,48,Goiânia,S,Lavanda,Inverno,3.7,No,Retirada Na Loja,Sim,Sim,22,Cartão de Débito,Quinzenal
1168,60,Masculino,Blusa,Roupas,83,Manaus,XL,Bege,Verão,3.6,No,Frete Grátis,Sim,Sim,16,Transferência Bancária,Trimestral
1169,68,Masculino,Luvas,Roupas,91,Brasília,L,Tolet,Verão,3.6,No,Padrão,Sim,Sim,37,Boleto Bancário,Quinzenal
1170,25,Masculino,Meias,Acessórios,94,Recife,S,Cinza,Cair,4.5,No,Envio Em 2 Dias,Sim,Sim,3,Cartão de Crédito,Anualmente
1171,57,Masculino,Blusa,Roupas,62,Aracaju,S,Vermelho,Primavera,3.2,No,Expressa,Sim,Sim,33,Cartão de Débito,Bi-Semanalmente
1172,41,Masculino,Botas,Calçados,55,Fortaleza,M,Lavanda,Primavera,3.9,No,Ar Do Dia Seguinte,Sim,Sim,15,Transferência Bancária,Anualmente
1173,59,Masculino,Casaco,Roupas,68,Porto Alegre,L,Pêssego,Primavera,4.6,No,Retirada Na Loja,Sim,Sim,42,Pix,Bi-Semanalmente
1174,44,Masculino,Moletom,Roupas,76,São Paulo,M,Indigo,Inverno,2.5,No,Expressa,Sim,Sim,42,Cartão de Débito,Bi-Semanalmente
1175,42,Masculino,Shorts,Roupas,31,Manaus,M,Preto,Inverno,4.3,No,Expressa,Sim,Sim,19,Cartão de Débito,Bi-Semanalmente
1176,35,Masculino,Bolsa,Acessórios,81,Cuiabá,M,Bege,Primavera,4.1,No,Retirada Na Loja,Sim,Sim,26,Cartão de Crédito,Trimestral
1177,36,Masculino,Sandálias,Calçados,83,Belo Horizonte,M,Vermelho,Inverno,4.6,No,Frete Grátis,Sim,Sim,39,Transferência Bancária,Trimestral
1178,54,Masculino,Saia,Roupas,21,Brasília,M,Preto,Primavera,4.8,No,Padrão,Sim,Sim,24,Transferência Bancária,Por Mês
1179,37,Masculino,Meias,Acessórios,22,Porto Alegre,M,Cerceta,Primavera,4.9,No,Expressa,Sim,Sim,23,Pix,Anualmente
1180,20,Masculino,Luvas,Roupas,33,Fortaleza,M,Azul,Verão,2.8,No,Frete Grátis,Sim,Sim,44,Pix,Anualmente
1181,23,Masculino,Camisa,Roupas,23,Porto Alegre,S,Bege,Primavera,4.9,No,Padrão,Sim,Sim,34,Boleto Bancário,Por Mês
1182,61,Masculino,Shorts,Roupas,96,Cuiabá,L,Cerceta,Verão,3.5,No,Frete Grátis,Sim,Sim,43,Dinheiro,Trimestral
1183,37,Masculino,Luvas,Roupas,21,Teresina,M,Marrom,Primavera,3.8,No,Expressa,Sim,Sim,45,Pix,Trimestral
1184,23,Masculino,Meias,Acessórios,39,São Paulo,M,Yellow,Primavera,4.5,No,Envio Em 2 Dias,Sim,Sim,4,Boleto Bancário,Semanalmente
1185,63,Masculino,Sandálias,Calçados,73,Campo Grande,S,Indigo,Cair,3.4,No,Expressa,Sim,Sim,19,Pix,Anualmente
1186,47,Masculino,Jaqueta,Roupas,64,Cuiabá,M,Magenta,Primavera,3.9,No,Padrão,Sim,Sim,29,Dinheiro,Por Mês
1187,63,Masculino,Joias,Acessórios,68,São Paulo,M,Bege,Verão,4.1,No,Envio Em 2 Dias,Sim,Sim,27,Boleto Bancário,Anualmente
1188,56,Masculino,Cachecol,Acessórios,89,Cuiabá,L,Marrom,Cair,3.0,No,Expressa,Sim,Sim,37,Cartão de Débito,Cada 3 Meses
1189,68,Masculino,Sapatos,Calçados,29,Florianópolis,M,Magenta,Verão,3.3,No,Ar Do Dia Seguinte,Sim,Sim,11,Transferência Bancária,Semanalmente
1190,64,Masculino,Tênis,Calçados,97,São Paulo,XL,Cerceta,Verão,4.9,No,Frete Grátis,Sim,Sim,28,Boleto Bancário,Anualmente
1191,62,Masculino,Sapatos,Calçados,45,Porto Alegre,M,Laranja,Inverno,4.3,No,Ar Do Dia Seguinte,Sim,Sim,31,Cartão de Crédito,Semanalmente
1192,34,Masculino,Mochila,Acessórios,70,Salvador,L,Carvão,Inverno,4.1,No,Frete Grátis,Sim,Sim,50,Dinheiro,Trimestral
1193,49,Masculino,Cinto,Acessórios,56,Recife,M,Turquesa,Verão,4.0,No,Envio Em 2 Dias,Sim,Sim,42,Cartão de Débito,Trimestral
1194,40,Masculino,Óculos de Sol,Acessórios,55,Curitiba,L,Rosa,Cair,5.0,No,Envio Em 2 Dias,Sim,Sim,18,Cartão de Débito,Quinzenal
1195,50,Masculino,Tênis,Calçados,46,Palmas,S,Cerceta,Inverno,3.1,No,Envio Em 2 Dias,Sim,Sim,6,Transferência Bancária,Quinzenal
1196,25,Masculino,Moletom,Roupas,95,Porto Alegre,M,Branco,Inverno,4.0,No,Envio Em 2 Dias,Sim,Sim,33,Dinheiro,Por Mês
1197,30,Masculino,Sapatos,Calçados,88,Recife,M,Marrom,Inverno,3.2,No,Envio Em 2 Dias,Sim,Sim,13,Dinheiro,Bi-Semanalmente
1198,54,Masculino,Bolsa,Acessórios,92,João Pessoa,L,Tolet,Cair,3.9,No,Padrão,Sim,Sim,26,Dinheiro,Anualmente
1199,40,Masculino,Óculos de Sol,Acessórios,49,Florianópolis,M,Marrom,Verão,3.9,No,Envio Em 2 Dias,Sim,Sim,17,Cartão de Crédito,Anualmente
1200,49,Masculino,Joias,Acessórios,89,Goiânia,M,Indigo,Cair,4.5,No,Frete Grátis,Sim,Sim,3,Dinheiro,Semanalmente
1201,27,Masculino,Vestido,Roupas,22,Fortaleza,XL,Preto,Inverno,4.4,No,Retirada Na Loja,Sim,Sim,7,Cartão de Débito,Semanalmente
1202,27,Masculino,Casaco,Roupas,61,Brasília,XL,Preto,Verão,3.1,No,Envio Em 2 Dias,Sim,Sim,46,Cartão de Débito,Quinzenal
1203,48,Masculino,Mochila,Acessórios,29,Curitiba,S,Oliva,Primavera,2.9,No,Padrão,Sim,Sim,14,Cartão de Débito,Cada 3 Meses
1204,40,Masculino,Mochila,Acessórios,82,Aracaju,M,Laranja,Inverno,3.7,No,Frete Grátis,Sim,Sim,23,Boleto Bancário,Anualmente
1205,67,Masculino,Luvas,Roupas,94,Manaus,M,Rosa,Primavera,3.2,No,Envio Em 2 Dias,Sim,Sim,20,Transferência Bancária,Cada 3 Meses
1206,52,Masculino,Camisa,Roupas,99,Rio de Janeiro,M,Oliva,Primavera,3.5,No,Padrão,Sim,Sim,38,Transferência Bancária,Quinzenal
1207,22,Masculino,Óculos de Sol,Acessórios,59,João Pessoa,S,Ciano,Cair,3.0,No,Frete Grátis,Sim,Sim,16,Pix,Cada 3 Meses
1208,62,Masculino,Meias,Acessórios,90,Cuiabá,M,Branco,Verão,4.1,No,Ar Do Dia Seguinte,Sim,Sim,48,Pix,Cada 3 Meses
1209,20,Masculino,Meias,Acessórios,100,Natal,S,Vermelho,Inverno,2.9,No,Envio Em 2 Dias,Sim,Sim,8,Transferência Bancária,Anualmente
1210,41,Masculino,Cinto,Acessórios,62,Curitiba,M,Azul,Inverno,3.8,No,Ar Do Dia Seguinte,Sim,Sim,16,Cartão de Crédito,Por Mês
1211,34,Masculino,Sapatos,Calçados,78,Campo Grande,M,Oliva,Cair,4.1,No,Ar Do Dia Seguinte,Sim,Sim,5,Pix,Trimestral
1212,23,Masculino,Chapéu,Acessórios,94,Campo Grande,M,Verde,Primavera,4.6,No,Retirada Na Loja,Sim,Sim,14,Transferência Bancária,Cada 3 Meses
1213,32,Masculino,Luvas,Roupas,74,João Pessoa,M,Yellow,Verão,2.5,No,Frete Grátis,Sim,Sim,18,Transferência Bancária,Semanalmente
1214,68,Masculino,Calças,Roupas,52,Brasília,XL,Preto,Primavera,3.7,No,Expressa,Sim,Sim,14,Pix,Cada 3 Meses
1215,30,Masculino,Cachecol,Acessórios,81,Curitiba,M,Azul,Cair,3.8,No,Frete Grátis,Sim,Sim,5,Transferência Bancária,Cada 3 Meses
1216,66,Masculino,Cinto,Acessórios,20,Campo Grande,L,Rosa,Inverno,2.6,No,Envio Em 2 Dias,Sim,Sim,15,Transferência Bancária,Cada 3 Meses
1217,62,Masculino,Luvas,Roupas,32,Aracaju,XL,Lavanda,Verão,3.7,No,Frete Grátis,Sim,Sim,3,Pix,Cada 3 Meses
1218,50,Masculino,Botas,Calçados,63,Recife,XL,Ciano,Cair,2.6,No,Frete Grátis,Sim,Sim,12,Cartão de Débito,Cada 3 Meses
1219,55,Masculino,Bolsa,Acessórios,79,São Paulo,M,Ciano,Primavera,3.1,No,Retirada Na Loja,Sim,Sim,43,Transferência Bancária,Cada 3 Meses
1220,19,Masculino,Sapatos,Calçados,23,Fortaleza,M,Ouro,Inverno,2.5,No,Ar Do Dia Seguinte,Sim,Sim,35,Transferência Bancária,Bi-Semanalmente
1221,67,Masculino,Camisa,Roupas,64,Teresina,M,Verde,Inverno,4.9,No,Expressa,Sim,Sim,36,Pix,Trimestral
1222,18,Masculino,Chapéu,Acessórios,69,Belém,M,Vermelho,Inverno,4.5,No,Padrão,Sim,Sim,3,Boleto Bancário,Trimestral
1223,58,Masculino,Botas,Calçados,69,Rio de Janeiro,L,Magenta,Cair,3.4,No,Retirada Na Loja,Sim,Sim,27,Cartão de Débito,Anualmente
1224,69,Masculino,Óculos de Sol,Acessórios,24,Porto Alegre,L,Vermelho,Inverno,3.9,No,Frete Grátis,Sim,Sim,21,Boleto Bancário,Semanalmente
1225,62,Masculino,Calças,Roupas,50,Natal,M,Yellow,Verão,3.7,No,Retirada Na Loja,Sim,Sim,18,Cartão de Débito,Semanalmente
1226,28,Masculino,Joias,Acessórios,97,João Pessoa,S,Turquesa,Cair,2.6,No,Frete Grátis,Sim,Sim,16,Boleto Bancário,Semanalmente
1227,53,Masculino,Shorts,Roupas,91,Natal,S,Ciano,Cair,3.4,No,Retirada Na Loja,Sim,Sim,18,Pix,Bi-Semanalmente
1228,27,Masculino,Tênis,Calçados,37,Campo Grande,L,Yellow,Primavera,4.9,No,Retirada Na Loja,Sim,Sim,19,Cartão de Débito,Bi-Semanalmente
1229,55,Masculino,Calças,Roupas,55,Recife,S,Yellow,Inverno,3.9,No,Expressa,Sim,Sim,1,Pix,Anualmente
1230,34,Masculino,Suéter,Roupas,52,Palmas,XL,Marrom,Inverno,3.6,No,Expressa,Sim,Sim,39,Boleto Bancário,Anualmente
1231,25,Masculino,Mochila,Acessórios,80,Rio de Janeiro,L,Marrom,Primavera,4.6,No,Padrão,Sim,Sim,49,Pix,Por Mês
1232,66,Masculino,Tênis,Calçados,79,Belo Horizonte,M,Ouro,Primavera,4.0,No,Envio Em 2 Dias,Sim,Sim,43,Cartão de Crédito,Quinzenal
1233,57,Masculino,Suéter,Roupas,23,Belo Horizonte,M,Carvão,Verão,3.6,No,Frete Grátis,Sim,Sim,31,Pix,Cada 3 Meses
1234,46,Masculino,Suéter,Roupas,73,Teresina,L,Bege,Inverno,3.5,No,Ar Do Dia Seguinte,Sim,Sim,40,Transferência Bancária,Cada 3 Meses
1235,38,Masculino,Casaco,Roupas,99,Florianópolis,M,Indigo,Cair,4.1,No,Retirada Na Loja,Sim,Sim,2,Cartão de Débito,Bi-Semanalmente
1236,23,Masculino,Jaqueta,Roupas,22,Brasília,M,Vermelho,Primavera,3.0,No,Retirada Na Loja,Sim,Sim,46,Boleto Bancário,Cada 3 Meses
1237,42,Masculino,Shorts,Roupas,68,Curitiba,M,Branco,Verão,4.4,No,Retirada Na Loja,Sim,Sim,35,Cartão de Débito,Cada 3 Meses
1238,25,Masculino,Tênis,Calçados,92,Natal,S,Carvão,Primavera,4.4,No,Envio Em 2 Dias,Sim,Sim,42,Dinheiro,Trimestral
1239,55,Masculino,Jaqueta,Roupas,77,Manaus,M,Tolet,Inverno,3.7,No,Expressa,Sim,Sim,3,Cartão de Crédito,Quinzenal
1240,62,Masculino,Joias,Acessórios,37,Fortaleza,XL,Magenta,Primavera,4.8,No,Padrão,Sim,Sim,32,Cartão de Débito,Cada 3 Meses
1241,41,Masculino,Moletom,Roupas,79,Natal,L,Branco,Inverno,2.9,No,Retirada Na Loja,Sim,Sim,48,Boleto Bancário,Anualmente
1242,58,Masculino,Calças,Roupas,51,Rio de Janeiro,XL,Rosa,Inverno,3.1,No,Expressa,Sim,Sim,34,Cartão de Débito,Semanalmente
1243,56,Masculino,Saia,Roupas,27,Aracaju,M,Lavanda,Verão,4.0,No,Ar Do Dia Seguinte,Sim,Sim,15,Transferência Bancária,Trimestral
1244,25,Masculino,Chapéu,Acessórios,23,São Paulo,S,Rosa,Primavera,3.0,No,Retirada Na Loja,Sim,Sim,22,Dinheiro,Anualmente
1245,70,Masculino,Luvas,Roupas,76,Cuiabá,S,Prata,Verão,3.9,No,Envio Em 2 Dias,Sim,Sim,2,Cartão de Crédito,Por Mês
1246,42,Masculino,Óculos de Sol,Acessórios,31,Belém,M,Tolet,Cair,3.4,No,Padrão,Sim,Sim,30,Boleto Bancário,Semanalmente
1247,27,Masculino,Shorts,Roupas,60,Porto Alegre,M,Carvão,Inverno,2.7,No,Padrão,Sim,Sim,27,Cartão de Crédito,Por Mês
1248,65,Masculino,Casaco,Roupas,99,Belém,M,Carvão,Primavera,3.5,No,Expressa,Sim,Sim,18,Cartão de Débito,Bi-Semanalmente
1249,62,Masculino,Jaqueta,Roupas,37,Florianópolis,XL,Vermelho,Inverno,3.0,No,Frete Grátis,Sim,Sim,8,Pix,Anualmente
1250,62,Masculino,Bolsa,Acessórios,50,Fortaleza,M,Pêssego,Inverno,4.5,No,Expressa,Sim,Sim,48,Boleto Bancário,Quinzenal
1251,52,Masculino,Sapatos,Calçados,26,João Pessoa,XL,Roxa,Inverno,4.1,No,Frete Grátis,Sim,Sim,24,Cartão de Crédito,Por Mês
1252,56,Masculino,Meias,Acessórios,86,João Pessoa,XL,Laranja,Primavera,5.0,No,Ar Do Dia Seguinte,Sim,Sim,43,Boleto Bancário,Por Mês
1253,28,Masculino,Meias,Acessórios,41,Natal,L,Magenta,Cair,4.0,No,Padrão,Sim,Sim,8,Cartão de Débito,Trimestral
1254,39,Masculino,Joias,Acessórios,23,Curitiba,XL,Vermelho,Inverno,4.9,No,Expressa,Sim,Sim,49,Cartão de Débito,Anualmente
1255,54,Masculino,Joias,Acessórios,56,Salvador,XL,Preto,Primavera,3.3,No,Envio Em 2 Dias,Sim,Sim,2,Dinheiro,Bi-Semanalmente
1256,30,Masculino,Óculos de Sol,Acessórios,68,Cuiabá,M,Pêssego,Cair,4.1,No,Padrão,Sim,Sim,38,Dinheiro,Quinzenal
1257,45,Masculino,Casaco,Roupas,48,Teresina,S,Oliva,Inverno,3.6,No,Expressa,Sim,Sim,4,Pix,Quinzenal
1258,68,Masculino,Vestido,Roupas,67,Florianópolis,L,Ouro,Primavera,3.0,No,Frete Grátis,Sim,Sim,31,Dinheiro,Cada 3 Meses
1259,47,Masculino,Calças,Roupas,87,João Pessoa,XL,Ouro,Primavera,4.1,No,Envio Em 2 Dias,Sim,Sim,34,Cartão de Crédito,Cada 3 Meses
1260,68,Masculino,Sandálias,Calçados,64,Salvador,M,Turquesa,Cair,3.9,No,Padrão,Sim,Sim,45,Cartão de Crédito,Por Mês
1261,63,Masculino,Cachecol,Acessórios,93,Cuiabá,XL,Verde,Primavera,4.1,No,Retirada Na Loja,Sim,Sim,30,Boleto Bancário,Trimestral
1262,20,Masculino,Saia,Roupas,29,Teresina,L,Marrom,Verão,2.8,No,Ar Do Dia Seguinte,Sim,Sim,2,Cartão de Débito,Quinzenal
1263,29,Masculino,Joias,Acessórios,62,Cuiabá,L,Marrom,Inverno,4.8,No,Retirada Na Loja,Sim,Sim,44,Pix,Por Mês
1264,41,Masculino,Tênis,Calçados,70,Rio de Janeiro,L,Marrom,Inverno,4.6,No,Envio Em 2 Dias,Sim,Sim,1,Transferência Bancária,Bi-Semanalmente
1265,52,Masculino,Cinto,Acessórios,92,Salvador,S,Azul,Inverno,2.5,No,Ar Do Dia Seguinte,Sim,Sim,1,Cartão de Débito,Bi-Semanalmente
1266,32,Masculino,Meias,Acessórios,79,Recife,M,Lavanda,Primavera,2.7,No,Ar Do Dia Seguinte,Sim,Sim,27,Transferência Bancária,Semanalmente
1267,20,Masculino,Camisa,Roupas,31,Goiânia,M,Pêssego,Cair,4.0,No,Padrão,Sim,Sim,14,Dinheiro,Cada 3 Meses
1268,47,Masculino,Saia,Roupas,83,Belém,S,Cinza,Primavera,2.7,No,Padrão,Sim,Sim,41,Cartão de Débito,Semanalmente
1269,23,Masculino,Joias,Acessórios,88,Fortaleza,XL,Carvão,Inverno,2.9,No,Ar Do Dia Seguinte,Sim,Sim,25,Cartão de Crédito,Bi-Semanalmente
1270,43,Masculino,Bolsa,Acessórios,53,Campo Grande,M,Lavanda,Primavera,3.0,No,Padrão,Sim,Sim,47,Boleto Bancário,Trimestral
1271,67,Masculino,Calças,Roupas,98,João Pessoa,M,Verde,Cair,3.3,No,Padrão,Sim,Sim,20,Cartão de Débito,Anualmente
1272,70,Masculino,Calças,Roupas,57,João Pessoa,S,Cinza,Primavera,4.3,No,Retirada Na Loja,Sim,Sim,42,Boleto Bancário,Anualmente
1273,35,Masculino,Saia,Roupas,80,Curitiba,M,Laranja,Inverno,4.4,No,Expressa,Sim,Sim,16,Transferência Bancária,Por Mês
1274,41,Masculino,Moletom,Roupas,29,Aracaju,L,Prata,Primavera,4.1,No,Ar Do Dia Seguinte,Sim,Sim,32,Cartão de Crédito,Cada 3 Meses
1275,54,Masculino,Sapatos,Calçados,73,Campo Grande,M,Oliva,Primavera,3.1,No,Envio Em 2 Dias,Sim,Sim,37,Transferência Bancária,Trimestral
1276,55,Masculino,Sandálias,Calçados,32,Teresina,S,Turquesa,Cair,4.5,No,Padrão,Sim,Sim,1,Cartão de Débito,Por Mês
1277,51,Masculino,Chapéu,Acessórios,68,Salvador,L,Turquesa,Primavera,4.8,No,Ar Do Dia Seguinte,Sim,Sim,37,Transferência Bancária,Semanalmente
1278,19,Masculino,Luvas,Roupas,97,Natal,L,Verde,Primavera,5.0,No,Expressa,Sim,Sim,5,Boleto Bancário,Trimestral
1279,28,Masculino,Bolsa,Acessórios,98,Brasília,M,Tolet,Cair,2.8,No,Ar Do Dia Seguinte,Sim,Sim,31,Cartão de Crédito,Quinzenal
1280,63,Masculino,Jaqueta,Roupas,56,Curitiba,L,Carvão,Cair,3.7,No,Expressa,Sim,Sim,18,Transferência Bancária,Anualmente
1281,30,Masculino,Bolsa,Acessórios,78,Natal,L,Branco,Inverno,4.4,No,Envio Em 2 Dias,Sim,Sim,39,Cartão de Crédito,Cada 3 Meses
1282,29,Masculino,Óculos de Sol,Acessórios,81,João Pessoa,M,Oliva,Primavera,4.5,No,Retirada Na Loja,Sim,Sim,8,Boleto Bancário,Bi-Semanalmente
1283,24,Masculino,Suéter,Roupas,68,Porto Alegre,L,Tolet,Inverno,3.0,No,Frete Grátis,Sim,Sim,20,Pix,Por Mês
1284,69,Masculino,Chapéu,Acessórios,94,João Pessoa,M,Tolet,Inverno,3.9,No,Envio Em 2 Dias,Sim,Sim,23,Cartão de Débito,Cada 3 Meses
1285,65,Masculino,Vestido,Roupas,93,Rio de Janeiro,M,Preto,Primavera,3.9,No,Expressa,Sim,Sim,38,Cartão de Débito,Quinzenal
1286,64,Masculino,Moletom,Roupas,99,Campo Grande,M,Carvão,Cair,3.5,No,Ar Do Dia Seguinte,Sim,Sim,45,Cartão de Crédito,Quinzenal
1287,40,Masculino,Sandálias,Calçados,49,Goiânia,L,Yellow,Inverno,4.9,No,Ar Do Dia Seguinte,Sim,Sim,44,Dinheiro,Quinzenal
1288,24,Masculino,Sapatos,Calçados,28,Curitiba,XL,Azul,Inverno,3.4,No,Padrão,Sim,Sim,20,Boleto Bancário,Por Mês
1289,66,Masculino,Óculos de Sol,Acessórios,93,Recife,XL,Carvão,Inverno,4.1,No,Padrão,Sim,Sim,34,Cartão de Débito,Bi-Semanalmente
1290,35,Masculino,Tênis,Calçados,24,Florianópolis,M,Vermelho,Cair,2.9,No,Ar Do Dia Seguinte,Sim,Sim,10,Boleto Bancário,Semanalmente
1291,67,Masculino,Moletom,Roupas,35,Goiânia,M,Indigo,Primavera,3.4,No,Frete Grátis,Sim,Sim,3,Transferência Bancária,Anualmente
1292,69,Masculino,Suéter,Roupas,68,Curitiba,S,Bege,Primavera,3.2,No,Envio Em 2 Dias,Sim,Sim,23,Boleto Bancário,Quinzenal
1293,26,Masculino,Luvas,Roupas,61,Teresina,M,Marrom,Verão,3.9,No,Frete Grátis,Sim,Sim,42,Transferência Bancária,Anualmente
1294,23,Masculino,Vestido,Roupas,74,Porto Alegre,XL,Yellow,Cair,4.1,No,Padrão,Sim,Sim,30,Boleto Bancário,Anualmente
1295,27,Masculino,Cachecol,Acessórios,64,Belém,M,Prata,Verão,4.5,No,Padrão,Sim,Sim,21,Dinheiro,Cada 3 Meses
1296,30,Masculino,Bolsa,Acessórios,60,Fortaleza,M,Oliva,Cair,2.8,No,Padrão,Sim,Sim,50,Cartão de Crédito,Semanalmente
1297,48,Masculino,Mochila,Acessórios,29,Rio de Janeiro,S,Cerceta,Primavera,2.8,No,Expressa,Sim,Sim,16,Transferência Bancária,Bi-Semanalmente
1298,44,Masculino,Joias,Acessórios,85,Brasília,M,Prata,Verão,4.6,No,Padrão,Sim,Sim,32,Boleto Bancário,Anualmente
1299,29,Masculino,Sandálias,Calçados,81,Fortaleza,S,Indigo,Verão,3.0,No,Frete Grátis,Sim,Sim,14,Cartão de Crédito,Quinzenal
1300,29,Masculino,Blusa,Roupas,23,São Paulo,L,Cerceta,Cair,3.6,No,Envio Em 2 Dias,Sim,Sim,42,Transferência Bancária,Bi-Semanalmente
1301,67,Masculino,Meias,Acessórios,100,Belém,M,Carvão,Primavera,4.5,No,Ar Do Dia Seguinte,Sim,Sim,47,Cartão de Débito,Cada 3 Meses
1302,42,Masculino,Suéter,Roupas,54,Manaus,M,Laranja,Cair,5.0,No,Expressa,Sim,Sim,21,Pix,Semanalmente
1303,23,Masculino,Moletom,Roupas,25,Belo Horizonte,M,Ouro,Cair,2.9,No,Ar Do Dia Seguinte,Sim,Sim,37,Cartão de Crédito,Por Mês
1304,34,Masculino,Mochila,Acessórios,32,Porto Alegre,L,Prata,Verão,3.1,No,Ar Do Dia Seguinte,Sim,Sim,10,Cartão de Crédito,Anualmente
1305,64,Masculino,Tênis,Calçados,63,Aracaju,S,Laranja,Primavera,4.0,No,Envio Em 2 Dias,Sim,Sim,18,Transferência Bancária,Cada 3 Meses
1306,31,Masculino,Casaco,Roupas,56,João Pessoa,XL,Pêssego,Primavera,4.5,No,Expressa,Sim,Sim,2,Cartão de Crédito,Cada 3 Meses
1307,54,Masculino,Tênis,Calçados,33,Aracaju,L,Marrom,Inverno,4.5,No,Ar Do Dia Seguinte,Sim,Sim,40,Dinheiro,Anualmente
1308,23,Masculino,Chapéu,Acessórios,32,Recife,L,Preto,Verão,3.1,No,Expressa,Sim,Sim,43,Dinheiro,Anualmente
1309,59,Masculino,Jaqueta,Roupas,38,Teresina,L,Vermelho,Verão,4.4,No,Ar Do Dia Seguinte,Sim,Sim,14,Cartão de Débito,Cada 3 Meses
1310,32,Masculino,Calças,Roupas,21,Natal,L,Lavanda,Verão,4.7,No,Retirada Na Loja,Sim,Sim,41,Cartão de Débito,Trimestral
1311,43,Masculino,Botas,Calçados,59,Teresina,L,Marrom,Inverno,3.1,No,Retirada Na Loja,Sim,Sim,38,Cartão de Débito,Cada 3 Meses
1312,32,Masculino,Botas,Calçados,87,Curitiba,M,Marrom,Cair,4.2,No,Expressa,Sim,Sim,12,Cartão de Crédito,Anualmente
1313,66,Masculino,Chapéu,Acessórios,79,Belém,M,Tolet,Inverno,3.0,No,Retirada Na Loja,Sim,Sim,19,Cartão de Crédito,Por Mês
1314,70,Masculino,Cinto,Acessórios,28,Belém,M,Lavanda,Verão,2.6,No,Frete Grátis,Sim,Sim,23,Cartão de Crédito,Bi-Semanalmente
1315,42,Masculino,Chapéu,Acessórios,67,Florianópolis,S,Magenta,Verão,3.4,No,Frete Grátis,Sim,Sim,49,Dinheiro,Anualmente
1316,56,Masculino,Botas,Calçados,75,Cuiabá,L,Verde,Primavera,4.2,No,Envio Em 2 Dias,Sim,Sim,29,Dinheiro,Trimestral
1317,28,Masculino,Moletom,Roupas,32,Teresina,S,Lavanda,Primavera,4.6,No,Padrão,Sim,Sim,14,Cartão de Débito,Bi-Semanalmente
1318,28,Masculino,Moletom,Roupas,43,Recife,M,Verde,Primavera,2.8,No,Frete Grátis,Sim,Sim,19,Pix,Por Mês
1319,52,Masculino,Cachecol,Acessórios,93,Teresina,M,Marrom,Primavera,2.7,No,Expressa,Sim,Sim,19,Boleto Bancário,Bi-Semanalmente
1320,65,Masculino,Botas,Calçados,24,Teresina,M,Magenta,Primavera,4.0,No,Padrão,Sim,Sim,48,Cartão de Crédito,Semanalmente
1321,56,Masculino,Sandálias,Calçados,31,Florianópolis,XL,Cerceta,Cair,3.1,No,Frete Grátis,Sim,Sim,19,Dinheiro,Anualmente
1322,59,Masculino,Cachecol,Acessórios,84,Manaus,L,Laranja,Inverno,3.7,No,Expressa,Sim,Sim,45,Pix,Cada 3 Meses
1323,23,Masculino,Tênis,Calçados,74,Manaus,M,Tolet,Inverno,4.0,No,Ar Do Dia Seguinte,Sim,Sim,17,Cartão de Débito,Trimestral
1324,58,Masculino,Calças,Roupas,62,Goiânia,M,Yellow,Primavera,4.6,No,Padrão,Sim,Sim,15,Boleto Bancário,Cada 3 Meses
1325,39,Masculino,Jaqueta,Roupas,77,Curitiba,S,Laranja,Verão,3.8,No,Frete Grátis,Sim,Sim,11,Dinheiro,Quinzenal
1326,28,Masculino,Luvas,Roupas,73,Goiânia,L,Ouro,Verão,3.5,No,Expressa,Sim,Sim,1,Transferência Bancária,Por Mês
1327,40,Masculino,Botas,Calçados,50,João Pessoa,M,Indigo,Primavera,4.6,No,Frete Grátis,Sim,Sim,17,Pix,Por Mês
1328,52,Masculino,Chapéu,Acessórios,40,Curitiba,M,Turquesa,Inverno,2.8,No,Padrão,Sim,Sim,37,Transferência Bancária,Semanalmente
1329,37,Masculino,Vestido,Roupas,97,Brasília,M,Laranja,Inverno,3.7,No,Padrão,Sim,Sim,40,Cartão de Débito,Semanalmente
1330,70,Masculino,Casaco,Roupas,63,Goiânia,M,Indigo,Cair,3.3,No,Expressa,Sim,Sim,50,Boleto Bancário,Cada 3 Meses
1331,30,Masculino,Casaco,Roupas,65,Natal,M,Carvão,Cair,2.9,No,Padrão,Sim,Sim,20,Pix,Bi-Semanalmente
1332,38,Masculino,Luvas,Roupas,91,Curitiba,M,Lavanda,Primavera,3.2,No,Padrão,Sim,Sim,8,Pix,Bi-Semanalmente
1333,66,Masculino,Casaco,Roupas,60,Porto Alegre,S,Ouro,Primavera,4.3,No,Retirada Na Loja,Sim,Sim,16,Pix,Trimestral
1334,29,Masculino,Joias,Acessórios,69,Teresina,M,Lavanda,Inverno,2.7,No,Ar Do Dia Seguinte,Sim,Sim,9,Dinheiro,Trimestral
1335,46,Masculino,Luvas,Roupas,52,Belém,S,Branco,Primavera,4.2,No,Retirada Na Loja,Sim,Sim,12,Pix,Por Mês
