ID do Cliente,Idade,Gênero,Item Comprado,Categoria,Valor da Compra (R$),Localização,Tamanho,Cor,Estação,Avaliação,Status de Assinatura,Tipo de Envio,Desconto Aplicado,Código Promocional Utilizado,Compras Anteriores,Método de Pagamento,Frequência de Compras
1110,66,Masculino,Hoodie,Roupas,97,Oklahoma,L,Tolet,Inverno,4.9,No,Ar Do Dia Seguinte,Sim,Sim,2,Venmo,Semanalmente
1111,28,Masculino,Hoodie,Roupas,61,Texas,L,Ciano,Cair,3,No,Padrão,Sim,Sim,31,Cash,Bi-Semanalmente
1112,22,Masculino,Shoes,Calçados,66,New York,S,Oliva,Verão,4.1,No,Ar Do Dia Seguinte,Sim,Sim,4,CVermelhoit Card,Bi-Semanalmente
1113,69,Masculino,Hoodie,Roupas,67,Washington,XL,Rosa,Primavera,4.6,No,Frete Grátis,Sim,Sim,32,PayPal,Trimestral
1114,28,Masculino,Sunglasses,Acessórios,80,Maryland,M,Roxa,Verão,4.8,No,Ar Do Dia Seguinte,Sim,Sim,11,PayPal,Bi-Semanalmente
1115,55,Masculino,Skirt,Roupas,25,New Hampshire,L,Tolet,Cair,2.6,No,Ar Do Dia Seguinte,Sim,Sim,47,Bank Transfer,Cada 3 Meses
1116,30,Masculino,Hat,Acessórios,58,New York,S,Pêssego,Cair,4,No,Envio Em 2 Dias,Sim,Sim,37,Cash,Semanalmente
1117,67,Masculino,Backpack,Acessórios,96,Hawaii,M,Carvão,Inverno,4.2,No,Expressa,Sim,Sim,39,PayPal,Quinzenal
1118,25,Masculino,Sunglasses,Acessórios,77,California,L,Lavanda,Primavera,4.5,No,Retirada Na Loja,Sim,Sim,24,CVermelhoit Card,Por Mês
1119,49,Masculino,Belt,Acessórios,65,Indiana,M,Roxa,Verão,4.9,No,Padrão,Sim,Sim,11,PayPal,Cada 3 Meses
1120,34,Masculino,Jewelry,Acessórios,36,Louisiana,M,Indigo,Primavera,3.1,No,Padrão,Sim,Sim,36,CVermelhoit Card,Semanalmente
1121,22,Masculino,Sneakers,Calçados,84,Pennsylvania,M,Magenta,Inverno,4,No,Ar Do Dia Seguinte,Sim,Sim,40,Debit Card,Por Mês
1122,63,Masculino,T-shirt,Roupas,58,Florida,XL,Pêssego,Cair,3.2,No,Expressa,Sim,Sim,25,Cash,Trimestral
1123,70,Masculino,Handbag,Acessórios,62,North Carolina,S,Carvão,Primavera,4.3,No,Envio Em 2 Dias,Sim,Sim,12,CVermelhoit Card,Anualmente
1124,36,Masculino,Hat,Acessórios,67,Massachusetts,S,Roxa,Cair,2.5,No,Retirada Na Loja,Sim,Sim,38,Cash,Por Mês
1125,42,Masculino,Sweater,Roupas,20,Iowa,M,Laranja,Primavera,4.9,No,Expressa,Sim,Sim,40,Cash,Trimestral
1126,27,Masculino,Sandals,Calçados,90,North Dakota,M,Lavanda,Verão,2.7,No,Envio Em 2 Dias,Sim,Sim,10,Bank Transfer,Semanalmente
1127,23,Masculino,Scarf,Acessórios,58,Iowa,L,Bege,Inverno,3.4,No,Padrão,Sim,Sim,47,Venmo,Quinzenal
1128,50,Masculino,Shirt,Roupas,53,Delaware,XL,Marrom,Primavera,4.8,No,Retirada Na Loja,Sim,Sim,22,Debit Card,Por Mês
1129,56,Masculino,Gloves,Acessórios,30,New York,L,Carvão,Inverno,4.7,No,Ar Do Dia Seguinte,Sim,Sim,35,Debit Card,Por Mês
1130,37,Masculino,Hoodie,Roupas,65,New Hampshire,XL,Branco,Inverno,4.7,No,Expressa,Sim,Sim,46,Venmo,Quinzenal
1131,67,Masculino,Jewelry,Acessórios,41,Kentucky,M,Lavanda,Verão,3.9,No,Padrão,Sim,Sim,30,PayPal,Bi-Semanalmente
1132,67,Masculino,Shirt,Roupas,73,Illinois,M,Preto,Primavera,3.7,No,Expressa,Sim,Sim,20,Bank Transfer,Por Mês
1133,50,Masculino,Hoodie,Roupas,98,North Carolina,S,Cerceta,Primavera,4.3,No,Retirada Na Loja,Sim,Sim,25,Cash,Quinzenal
1134,36,Masculino,Shoes,Calçados,36,Connecticut,XL,Magenta,Inverno,4.1,No,Envio Em 2 Dias,Sim,Sim,29,Cash,Semanalmente
1135,62,Masculino,T-shirt,Roupas,81,Wisconsin,M,Marrom,Verão,4.6,No,Expressa,Sim,Sim,2,Venmo,Cada 3 Meses
1136,65,Masculino,Skirt,Roupas,90,Massachusetts,L,Pêssego,Inverno,3.6,No,Envio Em 2 Dias,Sim,Sim,32,Bank Transfer,Trimestral
1137,23,Masculino,Handbag,Acessórios,83,Illinois,S,Ciano,Verão,4.8,No,Frete Grátis,Sim,Sim,37,Cash,Por Mês
1138,46,Masculino,Shirt,Roupas,91,New Mexico,XL,Rosa,Inverno,2.8,No,Envio Em 2 Dias,Sim,Sim,16,Bank Transfer,Cada 3 Meses
1139,18,Masculino,Pants,Roupas,36,Iowa,M,Roxa,Verão,4.7,No,Expressa,Sim,Sim,32,Venmo,Quinzenal
1140,58,Masculino,Coat,Agasalhos,53,Alabama,L,Roxa,Primavera,3.9,No,Padrão,Sim,Sim,42,Debit Card,Bi-Semanalmente
1141,31,Masculino,Jeans,Roupas,39,Maryland,M,Branco,Inverno,2.6,No,Retirada Na Loja,Sim,Sim,6,CVermelhoit Card,Cada 3 Meses
1142,39,Masculino,Gloves,Acessórios,33,Ohio,S,Prata,Inverno,4.7,No,Ar Do Dia Seguinte,Sim,Sim,23,PayPal,Quinzenal
1143,69,Masculino,T-shirt,Roupas,76,Ohio,L,Verde,Primavera,3.5,No,Retirada Na Loja,Sim,Sim,27,Venmo,Bi-Semanalmente
1144,68,Masculino,Boots,Calçados,23,Nevada,L,Cerceta,Inverno,4.4,No,Padrão,Sim,Sim,43,PayPal,Trimestral
1145,41,Masculino,Jeans,Roupas,54,South Carolina,S,Indigo,Cair,4.4,No,Envio Em 2 Dias,Sim,Sim,25,Bank Transfer,Quinzenal
1146,31,Masculino,Sneakers,Calçados,89,Nevada,L,Rosa,Verão,3,No,Expressa,Sim,Sim,30,Cash,Cada 3 Meses
1147,48,Masculino,Sneakers,Calçados,38,Wisconsin,M,Indigo,Verão,4.2,No,Padrão,Sim,Sim,7,Bank Transfer,Cada 3 Meses
1148,59,Masculino,Hat,Acessórios,36,Tennessee,XL,Vermelho,Inverno,4.3,No,Ar Do Dia Seguinte,Sim,Sim,17,Debit Card,Anualmente
1149,34,Masculino,Pants,Roupas,66,Florida,M,Tolet,Primavera,2.6,No,Retirada Na Loja,Sim,Sim,10,PayPal,Quinzenal
1150,21,Masculino,Jewelry,Acessórios,42,Georgia,L,Ciano,Primavera,3.3,No,Retirada Na Loja,Sim,Sim,40,Venmo,Anualmente
1151,29,Masculino,Jewelry,Acessórios,36,Kentucky,S,Vermelho,Inverno,2.7,No,Ar Do Dia Seguinte,Sim,Sim,50,Venmo,Bi-Semanalmente
1152,41,Masculino,Blouse,Roupas,86,Ohio,M,Cinza,Primavera,4.2,No,Expressa,Sim,Sim,24,CVermelhoit Card,Semanalmente
1153,62,Masculino,Handbag,Acessórios,49,Connecticut,M,Ouro,Cair,4,No,Padrão,Sim,Sim,8,PayPal,Cada 3 Meses
1154,27,Masculino,Shirt,Roupas,41,Idaho,M,Rosa,Verão,4,No,Frete Grátis,Sim,Sim,6,Bank Transfer,Trimestral
1155,49,Masculino,Dress,Roupas,82,Georgia,L,Ciano,Primavera,2.9,No,Envio Em 2 Dias,Sim,Sim,44,CVermelhoit Card,Bi-Semanalmente
1156,67,Masculino,T-shirt,Roupas,53,Tennessee,S,Vermelho,Cair,2.6,No,Expressa,Sim,Sim,47,PayPal,Trimestral
1157,20,Masculino,Shoes,Calçados,21,Hawaii,M,Ouro,Verão,4.8,No,Expressa,Sim,Sim,6,Venmo,Cada 3 Meses
1158,37,Masculino,Belt,Acessórios,66,Maryland,M,Carvão,Cair,4.4,No,Padrão,Sim,Sim,11,Cash,Trimestral
1159,69,Masculino,Belt,Acessórios,89,Nevada,L,Laranja,Verão,4,No,Envio Em 2 Dias,Sim,Sim,41,Bank Transfer,Anualmente
1160,66,Masculino,Handbag,Acessórios,55,New Hampshire,L,Azul,Cair,3.6,No,Envio Em 2 Dias,Sim,Sim,46,Venmo,Cada 3 Meses
1161,37,Masculino,Scarf,Acessórios,42,North Dakota,S,Azul,Verão,3.2,No,Ar Do Dia Seguinte,Sim,Sim,9,Venmo,Bi-Semanalmente
1162,63,Masculino,Shorts,Roupas,52,Oklahoma,S,Laranja,Cair,3.1,No,Envio Em 2 Dias,Sim,Sim,37,PayPal,Por Mês
1163,47,Masculino,Sandals,Calçados,92,North Carolina,M,Azul,Inverno,4.2,No,Expressa,Sim,Sim,13,PayPal,Semanalmente
1164,26,Masculino,Pants,Roupas,56,Tennessee,L,Branco,Verão,3,No,Envio Em 2 Dias,Sim,Sim,24,Debit Card,Por Mês
1165,68,Masculino,Dress,Roupas,96,Montana,M,Verde,Inverno,4.2,No,Padrão,Sim,Sim,47,PayPal,Trimestral
1166,51,Masculino,T-shirt,Roupas,64,Wisconsin,M,Prata,Inverno,2.9,No,Ar Do Dia Seguinte,Sim,Sim,21,Venmo,Cada 3 Meses
1167,48,Masculino,Dress,Roupas,48,Connecticut,S,Lavanda,Inverno,3.7,No,Retirada Na Loja,Sim,Sim,22,Venmo,Quinzenal
1168,60,Masculino,Socks,Roupas,83,New Jersey,XL,Bege,Verão,3.6,No,Frete Grátis,Sim,Sim,16,PayPal,Trimestral
1169,68,Masculino,Scarf,Acessórios,91,Mississippi,L,Tolet,Verão,3.6,No,Padrão,Sim,Sim,37,Debit Card,Quinzenal
1170,25,Masculino,Backpack,Acessórios,94,Wyoming,S,Cinza,Cair,4.5,No,Envio Em 2 Dias,Sim,Sim,3,Cash,Anualmente
1171,57,Masculino,Skirt,Roupas,62,Illinois,S,Vermelho,Primavera,3.2,No,Expressa,Sim,Sim,33,Cash,Bi-Semanalmente
1172,41,Masculino,Socks,Roupas,55,Louisiana,M,Lavanda,Primavera,3.9,No,Ar Do Dia Seguinte,Sim,Sim,15,Debit Card,Anualmente
1173,59,Masculino,Coat,Agasalhos,68,Oregon,L,Pêssego,Primavera,4.6,No,Retirada Na Loja,Sim,Sim,42,Bank Transfer,Bi-Semanalmente
1174,44,Masculino,Jewelry,Acessórios,76,South Dakota,M,Indigo,Inverno,2.5,No,Expressa,Sim,Sim,42,Cash,Bi-Semanalmente
1175,42,Masculino,Backpack,Acessórios,31,Michigan,M,Preto,Inverno,4.3,No,Expressa,Sim,Sim,19,Bank Transfer,Bi-Semanalmente
1176,35,Masculino,Belt,Acessórios,81,New Jersey,M,Bege,Primavera,4.1,No,Retirada Na Loja,Sim,Sim,26,PayPal,Trimestral
1177,36,Masculino,Dress,Roupas,83,Oregon,M,Vermelho,Inverno,4.6,No,Frete Grátis,Sim,Sim,39,PayPal,Trimestral
1178,54,Masculino,Skirt,Roupas,21,Iowa,M,Preto,Primavera,4.8,No,Padrão,Sim,Sim,24,Debit Card,Por Mês
1179,37,Masculino,Dress,Roupas,22,South Carolina,M,Cerceta,Primavera,4.9,No,Expressa,Sim,Sim,23,Debit Card,Anualmente
1180,20,Masculino,T-shirt,Roupas,33,Indiana,M,Azul,Verão,2.8,No,Frete Grátis,Sim,Sim,44,Bank Transfer,Anualmente
1181,23,Masculino,Skirt,Roupas,23,Oregon,S,Bege,Primavera,4.9,No,Padrão,Sim,Sim,34,Cash,Por Mês
1182,61,Masculino,Shorts,Roupas,96,New York,L,Cerceta,Verão,3.5,No,Frete Grátis,Sim,Sim,43,Bank Transfer,Trimestral
1183,37,Masculino,Jewelry,Acessórios,21,New Mexico,M,Marrom,Primavera,3.8,No,Expressa,Sim,Sim,45,PayPal,Trimestral
1184,23,Masculino,Pants,Roupas,39,Louisiana,M,Yellow,Primavera,4.5,No,Envio Em 2 Dias,Sim,Sim,4,CVermelhoit Card,Semanalmente
1185,63,Masculino,Belt,Acessórios,73,South Carolina,S,Indigo,Cair,3.4,No,Expressa,Sim,Sim,19,CVermelhoit Card,Anualmente
1186,47,Masculino,Jeans,Roupas,64,Maine,M,Magenta,Primavera,3.9,No,Padrão,Sim,Sim,29,CVermelhoit Card,Por Mês
1187,63,Masculino,Jeans,Roupas,68,Indiana,M,Bege,Verão,4.1,No,Envio Em 2 Dias,Sim,Sim,27,CVermelhoit Card,Anualmente
1188,56,Masculino,Hat,Acessórios,89,Iowa,L,Marrom,Cair,3,No,Expressa,Sim,Sim,37,CVermelhoit Card,Cada 3 Meses
1189,68,Masculino,Blouse,Roupas,29,Mississippi,M,Magenta,Verão,3.3,No,Ar Do Dia Seguinte,Sim,Sim,11,CVermelhoit Card,Semanalmente
1190,64,Masculino,Shirt,Roupas,97,Arkansas,XL,Cerceta,Verão,4.9,No,Frete Grátis,Sim,Sim,28,Debit Card,Anualmente
1191,62,Masculino,Shirt,Roupas,45,South Carolina,M,Laranja,Inverno,4.3,No,Ar Do Dia Seguinte,Sim,Sim,31,CVermelhoit Card,Semanalmente
1192,34,Masculino,T-shirt,Roupas,70,Indiana,L,Carvão,Inverno,4.1,No,Frete Grátis,Sim,Sim,50,Venmo,Trimestral
1193,49,Masculino,Coat,Agasalhos,56,Florida,M,Turquesa,Verão,4,No,Envio Em 2 Dias,Sim,Sim,42,Venmo,Trimestral
1194,40,Masculino,Jacket,Agasalhos,55,Alaska,L,Rosa,Cair,5,No,Envio Em 2 Dias,Sim,Sim,18,CVermelhoit Card,Quinzenal
1195,50,Masculino,Hoodie,Roupas,46,New York,S,Cerceta,Inverno,3.1,No,Envio Em 2 Dias,Sim,Sim,6,CVermelhoit Card,Quinzenal
1196,25,Masculino,Scarf,Acessórios,95,Texas,M,Branco,Inverno,4,No,Envio Em 2 Dias,Sim,Sim,33,Venmo,Por Mês
1197,30,Masculino,Belt,Acessórios,88,North Dakota,M,Marrom,Inverno,3.2,No,Envio Em 2 Dias,Sim,Sim,13,Bank Transfer,Bi-Semanalmente
1198,54,Masculino,Sneakers,Calçados,92,Vermont,L,Tolet,Cair,3.9,No,Padrão,Sim,Sim,26,PayPal,Anualmente
1199,40,Masculino,Socks,Roupas,49,New Jersey,M,Marrom,Verão,3.9,No,Envio Em 2 Dias,Sim,Sim,17,Cash,Anualmente
1200,49,Masculino,Sandals,Calçados,89,Maryland,M,Indigo,Cair,4.5,No,Frete Grátis,Sim,Sim,3,Debit Card,Semanalmente
1201,27,Masculino,Coat,Agasalhos,22,Connecticut,XL,Preto,Inverno,4.4,No,Retirada Na Loja,Sim,Sim,7,PayPal,Semanalmente
1202,27,Masculino,Shoes,Calçados,61,Illinois,XL,Preto,Verão,3.1,No,Envio Em 2 Dias,Sim,Sim,46,Venmo,Quinzenal
1203,48,Masculino,Scarf,Acessórios,29,Maryland,S,Oliva,Primavera,2.9,No,Padrão,Sim,Sim,14,Venmo,Cada 3 Meses
1204,40,Masculino,Sneakers,Calçados,82,Minnesota,M,Laranja,Inverno,3.7,No,Frete Grátis,Sim,Sim,23,Bank Transfer,Anualmente
1205,67,Masculino,Belt,Acessórios,94,Florida,M,Rosa,Primavera,3.2,No,Envio Em 2 Dias,Sim,Sim,20,CVermelhoit Card,Cada 3 Meses
1206,52,Masculino,Handbag,Acessórios,99,California,M,Oliva,Primavera,3.5,No,Padrão,Sim,Sim,38,Bank Transfer,Quinzenal
1207,22,Masculino,Handbag,Acessórios,59,Mississippi,S,Ciano,Cair,3,No,Frete Grátis,Sim,Sim,16,Venmo,Cada 3 Meses
1208,62,Masculino,Boots,Calçados,90,Washington,M,Branco,Verão,4.1,No,Ar Do Dia Seguinte,Sim,Sim,48,CVermelhoit Card,Cada 3 Meses
1209,20,Masculino,Boots,Calçados,100,Wisconsin,S,Vermelho,Inverno,2.9,No,Envio Em 2 Dias,Sim,Sim,8,Debit Card,Anualmente
1210,41,Masculino,Pants,Roupas,62,Pennsylvania,M,Azul,Inverno,3.8,No,Ar Do Dia Seguinte,Sim,Sim,16,Bank Transfer,Por Mês
1211,34,Masculino,Sunglasses,Acessórios,78,Missouri,M,Oliva,Cair,4.1,No,Ar Do Dia Seguinte,Sim,Sim,5,Cash,Trimestral
1212,23,Masculino,Hoodie,Roupas,94,Oklahoma,M,Verde,Primavera,4.6,No,Retirada Na Loja,Sim,Sim,14,Venmo,Cada 3 Meses
1213,32,Masculino,Shoes,Calçados,74,Pennsylvania,M,Yellow,Verão,2.5,No,Frete Grátis,Sim,Sim,18,CVermelhoit Card,Semanalmente
1214,68,Masculino,Handbag,Acessórios,52,Kentucky,XL,Preto,Primavera,3.7,No,Expressa,Sim,Sim,14,Debit Card,Cada 3 Meses
1215,30,Masculino,Jacket,Agasalhos,81,Vermont,M,Azul,Cair,3.8,No,Frete Grátis,Sim,Sim,5,Cash,Cada 3 Meses
1216,66,Masculino,Blouse,Roupas,20,Oregon,L,Rosa,Inverno,2.6,No,Envio Em 2 Dias,Sim,Sim,15,CVermelhoit Card,Cada 3 Meses
1217,62,Masculino,Pants,Roupas,32,Utah,XL,Lavanda,Verão,3.7,No,Frete Grátis,Sim,Sim,3,Venmo,Cada 3 Meses
1218,50,Masculino,Boots,Calçados,63,Nebraska,XL,Ciano,Cair,2.6,No,Frete Grátis,Sim,Sim,12,Cash,Cada 3 Meses
1219,55,Masculino,Boots,Calçados,79,Pennsylvania,M,Ciano,Primavera,3.1,No,Retirada Na Loja,Sim,Sim,43,Cash,Cada 3 Meses
1220,19,Masculino,Sweater,Roupas,23,Vermont,M,Ouro,Inverno,2.5,No,Ar Do Dia Seguinte,Sim,Sim,35,CVermelhoit Card,Bi-Semanalmente
1221,67,Masculino,Gloves,Acessórios,64,Kentucky,M,Verde,Inverno,4.9,No,Expressa,Sim,Sim,36,Bank Transfer,Trimestral
1222,18,Masculino,Socks,Roupas,69,Iowa,M,Vermelho,Inverno,4.5,No,Padrão,Sim,Sim,3,Cash,Trimestral
1223,58,Masculino,Jeans,Roupas,69,Indiana,L,Magenta,Cair,3.4,No,Retirada Na Loja,Sim,Sim,27,Bank Transfer,Anualmente
1224,69,Masculino,Pants,Roupas,24,Kansas,L,Vermelho,Inverno,3.9,No,Frete Grátis,Sim,Sim,21,Bank Transfer,Semanalmente
1225,62,Masculino,Shorts,Roupas,50,Illinois,M,Yellow,Verão,3.7,No,Retirada Na Loja,Sim,Sim,18,Venmo,Semanalmente
1226,28,Masculino,Gloves,Acessórios,97,North Carolina,S,Turquesa,Cair,2.6,No,Frete Grátis,Sim,Sim,16,Debit Card,Semanalmente
1227,53,Masculino,Sandals,Calçados,91,Ohio,S,Ciano,Cair,3.4,No,Retirada Na Loja,Sim,Sim,18,Venmo,Bi-Semanalmente
1228,27,Masculino,Blouse,Roupas,37,Illinois,L,Yellow,Primavera,4.9,No,Retirada Na Loja,Sim,Sim,19,Bank Transfer,Bi-Semanalmente
1229,55,Masculino,Jacket,Agasalhos,55,Indiana,S,Yellow,Inverno,3.9,No,Expressa,Sim,Sim,1,Cash,Anualmente
1230,34,Masculino,Jewelry,Acessórios,52,Kansas,XL,Marrom,Inverno,3.6,No,Expressa,Sim,Sim,39,Bank Transfer,Anualmente
1231,25,Masculino,Hat,Acessórios,80,Illinois,L,Marrom,Primavera,4.6,No,Padrão,Sim,Sim,49,Venmo,Por Mês
1232,66,Masculino,Socks,Roupas,79,Pennsylvania,M,Ouro,Primavera,4,No,Envio Em 2 Dias,Sim,Sim,43,CVermelhoit Card,Quinzenal
1233,57,Masculino,Handbag,Acessórios,23,New York,M,Carvão,Verão,3.6,No,Frete Grátis,Sim,Sim,31,Debit Card,Cada 3 Meses
1234,46,Masculino,Pants,Roupas,73,Utah,L,Bege,Inverno,3.5,No,Ar Do Dia Seguinte,Sim,Sim,40,Venmo,Cada 3 Meses
1235,38,Masculino,Gloves,Acessórios,99,New Jersey,M,Indigo,Cair,4.1,No,Retirada Na Loja,Sim,Sim,2,Bank Transfer,Bi-Semanalmente
1236,23,Masculino,Sweater,Roupas,22,Idaho,M,Vermelho,Primavera,3,No,Retirada Na Loja,Sim,Sim,46,PayPal,Cada 3 Meses
1237,42,Masculino,Hat,Acessórios,68,New Mexico,M,Branco,Verão,4.4,No,Retirada Na Loja,Sim,Sim,35,Debit Card,Cada 3 Meses
1238,25,Masculino,Dress,Roupas,92,Michigan,S,Carvão,Primavera,4.4,No,Envio Em 2 Dias,Sim,Sim,42,CVermelhoit Card,Trimestral
1239,55,Masculino,Pants,Roupas,77,Wyoming,M,Tolet,Inverno,3.7,No,Expressa,Sim,Sim,3,Venmo,Quinzenal
1240,62,Masculino,Coat,Agasalhos,37,New Jersey,XL,Magenta,Primavera,4.8,No,Padrão,Sim,Sim,32,Debit Card,Cada 3 Meses
1241,41,Masculino,Scarf,Acessórios,79,New Jersey,L,Branco,Inverno,2.9,No,Retirada Na Loja,Sim,Sim,48,Debit Card,Anualmente
1242,58,Masculino,Hoodie,Roupas,51,Hawaii,XL,Rosa,Inverno,3.1,No,Expressa,Sim,Sim,34,CVermelhoit Card,Semanalmente
1243,56,Masculino,Socks,Roupas,27,Nevada,M,Lavanda,Verão,4,No,Ar Do Dia Seguinte,Sim,Sim,15,Bank Transfer,Trimestral
1244,25,Masculino,Blouse,Roupas,23,New Hampshire,S,Rosa,Primavera,3,No,Retirada Na Loja,Sim,Sim,22,Debit Card,Anualmente
1245,70,Masculino,Socks,Roupas,76,Indiana,S,Prata,Verão,3.9,No,Envio Em 2 Dias,Sim,Sim,2,Cash,Por Mês
1246,42,Masculino,Dress,Roupas,31,New York,M,Tolet,Cair,3.4,No,Padrão,Sim,Sim,30,Bank Transfer,Semanalmente
1247,27,Masculino,Hoodie,Roupas,60,Louisiana,M,Carvão,Inverno,2.7,No,Padrão,Sim,Sim,27,Cash,Por Mês
1248,65,Masculino,T-shirt,Roupas,99,Virginia,M,Carvão,Primavera,3.5,No,Expressa,Sim,Sim,18,Venmo,Bi-Semanalmente
1249,62,Masculino,Hat,Acessórios,37,Wisconsin,XL,Vermelho,Inverno,3,No,Frete Grátis,Sim,Sim,8,CVermelhoit Card,Anualmente
1250,62,Masculino,Boots,Calçados,50,Oregon,M,Pêssego,Inverno,4.5,No,Expressa,Sim,Sim,48,Venmo,Quinzenal
1251,52,Masculino,Jeans,Roupas,26,New Hampshire,XL,Roxa,Inverno,4.1,No,Frete Grátis,Sim,Sim,24,Cash,Por Mês
1252,56,Masculino,Shorts,Roupas,86,Indiana,XL,Laranja,Primavera,5,No,Ar Do Dia Seguinte,Sim,Sim,43,CVermelhoit Card,Por Mês
1253,28,Masculino,Sandals,Calçados,41,Massachusetts,L,Magenta,Cair,4,No,Padrão,Sim,Sim,8,Cash,Trimestral
1254,39,Masculino,Sandals,Calçados,23,Montana,XL,Vermelho,Inverno,4.9,No,Expressa,Sim,Sim,49,PayPal,Anualmente
1255,54,Masculino,Sneakers,Calçados,56,California,XL,Preto,Primavera,3.3,No,Envio Em 2 Dias,Sim,Sim,2,CVermelhoit Card,Bi-Semanalmente
1256,30,Masculino,Hat,Acessórios,68,Indiana,M,Pêssego,Cair,4.1,No,Padrão,Sim,Sim,38,Cash,Quinzenal
1257,45,Masculino,Coat,Agasalhos,48,West Virginia,S,Oliva,Inverno,3.6,No,Expressa,Sim,Sim,4,Cash,Quinzenal
1258,68,Masculino,Dress,Roupas,67,Minnesota,L,Ouro,Primavera,3,No,Frete Grátis,Sim,Sim,31,Cash,Cada 3 Meses
1259,47,Masculino,Boots,Calçados,87,Ohio,XL,Ouro,Primavera,4.1,No,Envio Em 2 Dias,Sim,Sim,34,Debit Card,Cada 3 Meses
1260,68,Masculino,Skirt,Roupas,64,Minnesota,M,Turquesa,Cair,3.9,No,Padrão,Sim,Sim,45,CVermelhoit Card,Por Mês
1261,63,Masculino,Shirt,Roupas,93,Virginia,XL,Verde,Primavera,4.1,No,Retirada Na Loja,Sim,Sim,30,Debit Card,Trimestral
1262,20,Masculino,Shirt,Roupas,29,Connecticut,L,Marrom,Verão,2.8,No,Ar Do Dia Seguinte,Sim,Sim,2,CVermelhoit Card,Quinzenal
1263,29,Masculino,Boots,Calçados,62,Tennessee,L,Marrom,Inverno,4.8,No,Retirada Na Loja,Sim,Sim,44,Venmo,Por Mês
1264,41,Masculino,Hoodie,Roupas,70,Delaware,L,Marrom,Inverno,4.6,No,Envio Em 2 Dias,Sim,Sim,1,CVermelhoit Card,Bi-Semanalmente
1265,52,Masculino,Sweater,Roupas,92,Vermont,S,Azul,Inverno,2.5,No,Ar Do Dia Seguinte,Sim,Sim,1,Venmo,Bi-Semanalmente
1266,32,Masculino,Shirt,Roupas,79,Louisiana,M,Lavanda,Primavera,2.7,No,Ar Do Dia Seguinte,Sim,Sim,27,Bank Transfer,Semanalmente
1267,20,Masculino,Blouse,Roupas,31,North Dakota,M,Pêssego,Cair,4,No,Padrão,Sim,Sim,14,Debit Card,Cada 3 Meses
1268,47,Masculino,T-shirt,Roupas,83,Oregon,S,Cinza,Primavera,2.7,No,Padrão,Sim,Sim,41,Cash,Semanalmente
1269,23,Masculino,Jacket,Agasalhos,88,Idaho,XL,Carvão,Inverno,2.9,No,Ar Do Dia Seguinte,Sim,Sim,25,Debit Card,Bi-Semanalmente
1270,43,Masculino,Jewelry,Acessórios,53,Vermont,M,Lavanda,Primavera,3,No,Padrão,Sim,Sim,47,PayPal,Trimestral
1271,67,Masculino,Hoodie,Roupas,98,West Virginia,M,Verde,Cair,3.3,No,Padrão,Sim,Sim,20,Cash,Anualmente
1272,70,Masculino,Jewelry,Acessórios,57,Kentucky,S,Cinza,Primavera,4.3,No,Retirada Na Loja,Sim,Sim,42,PayPal,Anualmente
1273,35,Masculino,Sandals,Calçados,80,Wisconsin,M,Laranja,Inverno,4.4,No,Expressa,Sim,Sim,16,Bank Transfer,Por Mês
1274,41,Masculino,Jeans,Roupas,29,Mississippi,L,Prata,Primavera,4.1,No,Ar Do Dia Seguinte,Sim,Sim,32,CVermelhoit Card,Cada 3 Meses
1275,54,Masculino,Hat,Acessórios,73,Missouri,M,Oliva,Primavera,3.1,No,Envio Em 2 Dias,Sim,Sim,37,PayPal,Trimestral
1276,55,Masculino,Sweater,Roupas,32,Arkansas,S,Turquesa,Cair,4.5,No,Padrão,Sim,Sim,1,PayPal,Por Mês
1277,51,Masculino,Boots,Calçados,68,Wyoming,L,Turquesa,Primavera,4.8,No,Ar Do Dia Seguinte,Sim,Sim,37,Bank Transfer,Semanalmente
1278,19,Masculino,Blouse,Roupas,97,Rhode Island,L,Verde,Primavera,5,No,Expressa,Sim,Sim,5,Venmo,Trimestral
1279,28,Masculino,Shorts,Roupas,98,Utah,M,Tolet,Cair,2.8,No,Ar Do Dia Seguinte,Sim,Sim,31,Venmo,Quinzenal
1280,63,Masculino,Hoodie,Roupas,56,Maryland,L,Carvão,Cair,3.7,No,Expressa,Sim,Sim,18,Debit Card,Anualmente
1281,30,Masculino,Pants,Roupas,78,Georgia,L,Branco,Inverno,4.4,No,Envio Em 2 Dias,Sim,Sim,39,Venmo,Cada 3 Meses
1282,29,Masculino,Belt,Acessórios,81,New Jersey,M,Oliva,Primavera,4.5,No,Retirada Na Loja,Sim,Sim,8,Venmo,Bi-Semanalmente
1283,24,Masculino,Shirt,Roupas,68,New Hampshire,L,Tolet,Inverno,3,No,Frete Grátis,Sim,Sim,20,Venmo,Por Mês
1284,69,Masculino,Shirt,Roupas,94,Oregon,M,Tolet,Inverno,3.9,No,Envio Em 2 Dias,Sim,Sim,23,Debit Card,Cada 3 Meses
1285,65,Masculino,Dress,Roupas,93,Arkansas,M,Preto,Primavera,3.9,No,Expressa,Sim,Sim,38,PayPal,Quinzenal
1286,64,Masculino,Gloves,Acessórios,99,North Carolina,M,Carvão,Cair,3.5,No,Ar Do Dia Seguinte,Sim,Sim,45,Bank Transfer,Quinzenal
